"","created_at.x","text","covid_19","billionaire_class","super_tuesday","new_deal","immigration_system","white_house","health_insurance","town_hall","political_revolution","living_wage","dem_debate"
"17","2019-11-06T21:48:43Z","congratulations to tucson romero the first latina mayor of tucson on her historic win last nightand to luchaaz and the other grassroots community activists that fought hard for this progressive victory ",0.00512088113727804,0.00628094372877836,0.00600496109612302,0.00431047450833682,0.00442039979422495,0.727037761249296,0.00604706014178233,0.00371641019736691,0.225860423165574,0.00527173605089049,0.00592894893034932
"18","2019-11-06T22:35:16Z","it is outrageous that republicans are threatening to effectively overturn the kentucky election in a democracy we cannot allow politicians to just overrule election results the will of voters must be respected ",0.0114429566153991,0.0140351952457887,0.0134184933135589,0.00963204797541931,0.256791263737713,0.513504133162006,0.136969356613119,0.00830457093485693,0.0108732912712208,0.011780052163101,0.0132486389678176
"19","2019-11-06T23:11:29Z","were looking forward to being in iowa with rep alexandria ocasio cortez this weekend join us in the fight for a just economy and a green new deal

council bluffs ",0.00485277217721112,0.0583081194497847,0.00569056522721606,0.00408479521470662,0.00418896525002469,0.00834468474409678,0.00573046013435917,0.00352183374724299,0.0569672072930308,0.842692064006341,0.00561853275598548
"20","2019-11-07T01:57:50Z","sanders and the movement supporting him understands that we must now organize mobilize and empower each other in order to move democracy forward ",0.00707541592249866,0.390357639808465,0.00829693098013945,0.00595569378632797,0.158779331013395,0.0121666777566602,0.00835509836383665,0.00513488737193443,0.235730813686785,0.159955604772605,0.00819190653735288
"21","2019-11-07T02:31:16Z","an authoritarian dictator who murders journalists tortures women activists and starves thousands of children should not control what americans can and cannot say ",0.00542034787045219,0.00664825037958411,0.240274257066657,0.00456254904098809,0.00467890270616793,0.00932067126387418,0.00640068938983977,0.00393374412703749,0.648425360192801,0.00558002470883731,0.0647552032537616
"22","2019-11-07T03:04:47Z","were in the middle of a national housing crisis

nevada has the greatest shortage of affordable housing for the lowestincome earners

criminalizing poverty is not the solution when we win we are going to take on the greed creating the crisis and invest 32 billion to end it ",0.00542034787045219,0.532964039853269,0.181794724902914,0.00456254904098809,0.00467890270616793,0.00932067126387418,0.00640068938983977,0.00393374412703749,0.239068635046602,0.00558002470883731,0.00627567109001887
"23","2019-11-07T14:54:15Z","my father came to america as a refugee without a nickel in his pocket to escape widespread anti semitism and find a better life

today i released my plan to reject trumps hate and live up to our ideals as a nation that welcomes immigrants and refugees ",0.00575701544004549,0.00706118518576946,0.00675091899626253,0.0048459371801799,0.0049695177810852,0.32045860115604,0.00679824773703479,0.00417807606039386,0.564476624801049,0.00592661009447938,0.0687772655676598
"24","2019-11-07T15:02:48Z","hoy publiqu mi plan para rechazar el odio de trump y cumplir con nuestros ideales como naci n que da la bienvenida a inmigrantes y refugiados
",0.00707541592249866,0.00867825049548765,0.00829693098013945,0.00595569378632797,0.00610757528820394,0.241174311344447,0.00835509836383665,0.00513488737193443,0.693746080862358,0.00728384904741359,0.00819190653735288
"25","2019-11-07T15:06:41Z","were going to overturn everything trump has done to demonize immigrants we will

end family separation and reunify families
end ice raids
put a moratorium on deportations
restore and expand daca
decriminalize and demilitarize the border",0.00512088113727804,0.00628094372877836,0.171750817449714,0.00431047450833682,0.00442039979422495,0.782286380033826,0.00604706014178233,0.00371641019736691,0.00486594802745239,0.00527173605089049,0.00592894893034932
"26","2019-11-07T15:24:01Z","we are going to overturn president trumps racist and disgusting muslim ban",0.00419402482283857,0.00514412133442933,0.00491809030949442,0.00353029812673739,0.00362032743327926,0.233456266000554,0.00495256961838281,0.00304375676797923,0.00398523345234788,0.728299476132177,0.00485583600177931
"27","2019-11-07T15:31:42Z","sen bernie sanders says he would place a moratorium on deportations end raids by immigrations and customs enforcement stop construction of the wall on the usmexico border end family separations and shutter forprofit detention centers ",0.00307933384002433,0.0037769130063418,0.0368335480345457,0.368040517893718,0.0026581141619758,0.570079185335955,0.0036362720453907,0.00223478486951299,0.00292603519258765,0.00317004725983781,0.00356524836011039
"28","2019-11-07T15:42:26Z","on day one of our administration we will immediately reinstate and expand daca",0.00542034787045219,0.00664825037958411,0.942028643031569,0.00456254904098809,0.00467890270616793,0.00932067126387418,0.00640068938983977,0.00393374412703749,0.00515050639163089,0.00558002470883731,0.00627567109001887
"29","2019-11-07T15:51:21Z","new with bold immigration plan bernie sanders becomes the only candidate to call for break up of ice and cbp ",0.129980617924518,0.00706118518576946,0.814204335145331,0.0048459371801799,0.0049695177810852,0.00989959494486015,0.00679824773703479,0.00417807606039386,0.00547041362092473,0.00592661009447938,0.00666546432542377
"30","2019-11-07T16:15:00Z","trumps treatment of immigration as a criminal and national security matter is inhumane impractical and must end

when i am president we will treat immigration a civil matter and fundamentally restructure the government agencies tasked with enforcing immigration law",0.00707541592249866,0.237685884083274,0.313640442430521,0.00595569378632797,0.00610757528820394,0.0121666777566602,0.00835509836383665,0.00513488737193443,0.0067231800989991,0.00728384904741359,0.38987129585033
"31","2019-11-07T16:26:28Z","say bill gates was actually taxed 100 billion 

we could end homelessness and provide safe drinking water to everyone in this country

bill would still be a multibillionaire 

our message the billionaire class cannot have it all when so many have so little ",0.00766016104006054,0.0093954612802387,0.75278428064792,0.0064478998843716,0.171901589774832,0.0131721883150619,0.00904560236084795,0.0055592582291191,0.00727881481792465,0.0078858200430676,0.0088689236065556
"32","2019-11-07T17:20:00Z","no child should have to go to school not knowing if their parents will be there when they get home we will keep families together and end the ice raids terrorizing immigrant communities",0.00542034787045219,0.00664825037958411,0.00635612841168577,0.00456254904098809,0.00467890270616793,0.00932067126387418,0.298798350208553,0.00393374412703749,0.00515050639163089,0.648854878510007,0.00627567109001887
"33","2019-11-07T17:34:59Z","today bernie sanders came out with an ambitious immigration plan that we think would go a long way towards fixing many of the problems with our broken immigration system ",0.00766016104006054,0.0093954612802387,0.00898262775535758,0.0064478998843716,0.00661233357648526,0.674329213108451,0.00904560236084795,0.170848514427466,0.0899234429170983,0.0078858200430676,0.00886892360655559
"34","2019-11-07T18:00:00Z","immigration is personal to me my father eli immigrated from poland to flee poverty and persecution the rest of his family was wiped out by nazis he built a life for himself and his family working as a paint salesman in brooklyn new york iknow where icame from ",0.00419402482283857,0.683877153008638,0.0954158278660555,0.00353029812673739,0.00362032743327926,0.00721192210915151,0.00495256961838281,0.00304375676797923,0.18498070856547,0.0043175756796886,0.00485583600177931
"35","2019-11-07T18:04:07Z","like bernie sanders iknow where icame from i survived war before finding a home in america as a refugee

i am proud to support bernie a candidate who will fight for the america we deserve ",0.00419402482283857,0.00514412133442933,0.00491809030949442,0.00353029812673739,0.00362032743327926,0.00721192210915151,0.774183338849152,0.00304375676797923,0.00398523345234788,0.0043175756796886,0.185851311114902
"36","2019-11-07T18:25:02Z","general mills made over 17 billion in profits last year they should be rewarding the workers that made that happen not trying to cut benefits i stand with rwdsu members fighting back against corporate greed and urge general mills to meet the needs of their workers ",0.0441371183736822,0.0541357530908993,0.527947521828491,0.037152185048046,0.0380996363216533,0.0758968945772614,0.0521198993172669,0.0320319164630197,0.0419398377604231,0.0454373440576753,0.0511018931615824
"37","2019-11-07T18:34:28Z","bernie sanders has unveiled an immigration plan that emphasizes why a fair and humane immigration system means a stronger more prosperous country for all of us read more from marielena nilc  about sanders immigration plan ",0.00401246530669837,0.957302384480125,0.00470518596709207,0.00337747136800417,0.00346360330196847,0.00689971768884192,0.00473817266520607,0.00291199240572905,0.00381271252367481,0.00413066764160684,0.00464562665105293
"38","2019-11-07T21:01:24Z","when the green new deal is the governing agenda of this country we will welcome people into this country w open arms  especially knowing the climate crisis will uproot people from the places they now call home

today bernie sanders released a new platform that does just that ",0.00542034787045219,0.12360731470707,0.00635612841168577,0.00456254904098809,0.238597031361139,0.594115992901301,0.00640068938983977,0.00393374412703749,0.00515050639163089,0.00558002470883731,0.00627567109001887
"39","2019-11-07T21:03:30Z","like bernie sanders iknow where icame from mi papa y mama brought us here right before the economic crisis of 2000 in argentina with hope for a better future they left everything  have sacrificed for me to be here today were still a mxed status family  the fight continues ",0.00342021950497168,0.742202401531029,0.00401069357342534,0.00287895160888916,0.00295237034226833,0.00588130917388371,0.00403881138620886,0.00248217802849967,0.224652164549701,0.00352097500077926,0.00395992530034401
"40","2019-11-07T21:10:49Z","like bernie sanders iknow where icame from my mother a colombian nurse who lost siblings to poverty and violence my 93 yr old dominican father who survived a fascist dictator immigrated in order to give my sister me and now their grandchildren a shot at a better life ",0.00575701544004549,0.00706118518576946,0.00675091899626253,0.0048459371801799,0.0049695177810852,0.196234998671568,0.00679824773703479,0.00417807606039386,0.00547041362092473,0.751268225001312,0.00666546432542377
"41","2019-11-07T21:16:22Z","like bernie sanders iknow where icame from 
my father eric who im named for immigrated from freetown sierra leone in 1983 on an education lottery 8 years before war broke out in his country he worked hard to obtain what he and other immigrants like him all want a good life ",0.00512088113727804,0.00628094372877836,0.116502198665184,0.00431047450833682,0.00442039979422495,0.00880571705040047,0.00604706014178233,0.00371641019736691,0.00486594802745239,0.834001017818847,0.00592894893034932
"42","2019-11-07T21:40:42Z","like bernie sanders iknow where icame from my dad is a chilean immigrant who fled a brutal dictatorship my mom is the great granddaughter of norwegian and german immigrants 

all came here seeking better lives for their families and found iowa ",0.134899746738856,0.0140351952457887,0.0134184933135589,0.00963204797541931,0.00987768349079897,0.513504133162006,0.0135125664896617,0.255218151181771,0.0108732912712208,0.011780052163101,0.0132486389678176
"43","2019-11-07T23:18:43Z","the billionaire class is scared and they should be scared",0.0441371183736822,0.530326229281377,0.0517570456380129,0.037152185048046,0.0380996363216533,0.0758968945772614,0.0521198993172669,0.0320319164630197,0.0419398377604231,0.0454373440576753,0.0511018931615824
"44","2019-11-08T01:29:10Z","like bernie sanders iknow where icame from my great great grandfather fought w the us colored troops in the civil war the other pic is me  his daughter  child of a slave

solidarity means standing together immigrant  native born against those poised to exploit us both ",0.00512088113727804,0.2272754188669,0.668988386510488,0.00431047450833682,0.00442039979422495,0.0640543358349309,0.00604706014178233,0.00371641019736691,0.00486594802745239,0.00527173605089049,0.00592894893034932
"45","2019-11-08T01:29:40Z","like  bernie sanders iknow where icame from my parents immigrated here from bangladesh in the mid 80 s for a better life we lived in an attic in queens mom worked at a fish store dad a shoe store when we finally bought a house my dad teared up and said it saved us ",0.00461134072560858,0.602670899576661,0.00540745252934461,0.0038815715721839,0.202985534143058,0.00792952629911684,0.00544536261523682,0.00334661813792742,0.153635505437656,0.00474718520005562,0.00533900376315038
"46","2019-11-08T01:30:17Z","like bernie iknow where icame from my greatgrandparents came from kingston jamaica for work  a better life for their 6 children my granny pictured with me gave me the greatest gift in life my mother from them i learned the meanings of respect hardwork love  family ",0.00461134072560858,0.00565597420352678,0.00540745252934461,0.0038815715721839,0.00398055901868018,0.00792952629911684,0.552709044207277,0.102849105700117,0.00438177409437255,0.303254647886623,0.00533900376315038
"47","2019-11-08T01:30:53Z","like bernie sanders iknow where icame from my mother and father were born in colonial somalia we fled and sought refuge in seattle after the civil war if it were not for her bravery and love i wouldnt be alive today or working on the bernie 2020 caign ",0.00461134072560858,0.00565597420352678,0.00540745252934461,0.0038815715721839,0.451741753048531,0.306436988985684,0.00544536261523682,0.00334661813792742,0.0541330178754671,0.154000916543339,0.00533900376315038
"48","2019-11-08T15:25:15Z","the green new deal is not just a climate plan it is an economic plan we will create 20 million jobs and invest 163 trillion in our economy",0.0101854888554651,0.34216319576823,0.0119439336087722,0.00857358116493367,0.00879222376653535,0.017514667979368,0.561478218523765,0.00739198072223529,0.00967842409855914,0.0104855409363866,0.0117927445757497
"49","2019-11-08T16:14:51Z","greedy corrupt fossil fuel corporations created the climate crisis we will make them pay to stop it",0.00401246530669837,0.00492143209917265,0.00470518596709207,0.00337747136800417,0.522944122782488,0.00689971768884192,0.264478432405466,0.176072165565902,0.00381271252367481,0.00413066764160684,0.00464562665105293
"50","2019-11-08T16:58:52Z","mc donalds claims it cant afford to pay a living wage to all workers

now its giving its former ceo who was fired a 42 million exit package

corporate greed has no limit and we need a president who is prepared to take them on and end it

that is exactly what i plan to do",0.00355126239788247,0.00435575024869304,0.157421064974706,0.00298925626823358,0.00306548797990313,0.427562585387443,0.00419355511748123,0.0025772806349556,0.194945350930915,0.195226759483568,0.00411164657621926
"51","2019-11-08T17:25:35Z","at the end of the day the 1 is only 1 we are 99 and that is exactly why we will win ",0.00707541592249866,0.00867825049548765,0.00829693098013945,0.0822915716489234,0.00610757528820394,0.0121666777566602,0.00835509836383665,0.386814276684912,0.15939493582419,0.2362914826352,0.0845277843999483
"52","2019-11-08T18:23:21Z","it is 2019 women must have equal pay for equal work",0.00439279377178827,0.00538791855407053,0.00515117515828563,0.0036976108341657,0.00379190693248681,0.0075537193655094,0.00518728855764266,0.951055309221438,0.0041741070756819,0.00452220011948426,0.00508597040944657
"53","2019-11-08T18:55:00Z","join me and alexandria ocasio cortez in the fight for a just economy and a green new deal this weekend in iowa

council bluffs ",0.0114429566153991,0.0140351952457887,0.0134184933135589,0.00963204797541931,0.00987768349079897,0.0196769726681788,0.0135125664896617,0.00830457093485693,0.0108732912712208,0.011780052163101,0.877446169832016
"54","2019-11-08T19:29:56Z","the federal government electrified america as part of the new deal

we put people on the moon 50 years ago

we can sure as hell transform our energy system away from fossil fuels to 100 renewables today",0.0226068167279836,0.759435385729486,0.0265097063023968,0.0190291679514382,0.0195144478720663,0.0388740191737192,0.0266955581868927,0.0164065913591076,0.0214813803163142,0.0232727859807605,0.0261741403998348
"55","2019-11-08T19:45:34Z","when a boomer tries to tell you a green new deal is impossible hit em  with this from uncle bernie  ",0.00542034787045219,0.00664825037958411,0.825069578704084,0.00456254904098809,0.0631584348699106,0.0678002034276169,0.00640068938983977,0.00393374412703749,0.00515050639163089,0.00558002470883731,0.00627567109001887
"56","2019-11-08T20:58:21Z","i am willing to fight for someone i dont know  to make sure everyone gets the health care they need without going into debt ",0.00329850350835347,0.609027938843092,0.00386796426476252,0.00277649781497852,0.00284730378204525,0.00567200991502663,0.0394822700557388,0.322678541799728,0.00313429392515616,0.00339567339932804,0.00381900269179084
"57","2019-11-08T21:35:23Z","as president lula has done more than anyone to lower poverty in brazil and to stand up for workers i am delighted that he has been released from jail something that never should have happened in the first place ",0.00401246530669837,0.00492143209917265,0.00470518596709207,0.00337747136800417,0.522944122782488,0.0501897609788852,0.264478432405466,0.132782122275859,0.00381271252367481,0.00413066764160684,0.00464562665105293
"58","2019-11-08T22:29:52Z","we dont have a super pac we dont need a super pac and we dont want a super pac

were going to win because of an unprecedented number of small donations from working people chip in here ",0.00384597297032085,0.0047172232983771,0.00450995003484758,0.00323732732783802,0.00331988532263368,0.00661342234905595,0.00454156799030125,0.957148009318355,0.00365450868451818,0.00395927064402979,0.00445286205972293
"59","2019-11-08T23:25:58Z","our fight is not between workers who make 10 an hour and those who make 20 an hour

our fight is between the millions of americans struggling just to get by and the handful of corporations and multibillionaires who hold obscene amounts of wealth and power",0.129980617924518,0.00706118518576946,0.00675091899626253,0.0048459371801799,0.0049695177810852,0.00989959494486015,0.00679824773703479,0.00417807606039386,0.812923829769993,0.00592661009447938,0.00666546432542377
"60","2019-11-09T00:36:41Z","were ready to take on the power of the billionaire class pass a green new deal and create an economy that works for all of us join me and aoc live in iowa ",0.00307933384002433,0.0037769130063418,0.00361095667241949,0.00259201291032878,0.0026581141619758,0.00529513217980892,0.0036362720453907,0.832799568922669,0.00292603519258765,0.00317004725983781,0.136455613808615
"61","2019-11-09T00:41:02Z","good evening from council bluffs iowa where well be joined shortly by bernie sanders and aoc for their first hawkeye state rally together ",0.00485277217721112,0.00595209850737635,0.162758628054441,0.00408479521470662,0.00418896525002469,0.427192852283364,0.00573046013435917,0.00352183374724299,0.371103332947481,0.00499572892780722,0.00561853275598548
"62","2019-11-09T00:56:03Z","iowa youre the first in the nation baby you need to set the tone aoc says i need to go back home to the bronx and tell my community in the bronx we need to fight for iowa and vice versa iowa for the bronx i want something better than unity i want solidarity ",0.00307933384002433,0.0037769130063418,0.00361095667241949,0.00259201291032878,0.0358807055241021,0.0385177235419352,0.0036362720453907,0.832799568922669,0.00292603519258765,0.00317004725983781,0.0700104310843629
"63","2019-11-09T01:01:07Z","aoc has been an inspiration to millions of young people and has made it clear that the younger generation of this country will not patiently wait in line for power they want their agenda moving forward they want their progressive agenda passed now bernie sanders ",0.0101854888554651,0.12238297598801,0.0119439336087722,0.00857358116493367,0.00879222376653535,0.017514667979368,0.0120276690732154,0.776622749953005,0.00967842409855914,0.0104855409363866,0.0117927445757498
"64","2019-11-09T01:03:26Z","sen bernie sanders on aoc i can not think of any member of congress who has done more within one year to fundamentally transform american politics ",0.00835026563826419,0.100331989323503,0.00979187349908349,0.00702879176584652,0.00720803930409655,0.735079592667771,0.00986052149245587,0.00606009230381451,0.00793456390062056,0.0986863443712719,0.00966792573327232
"65","2019-11-09T01:07:57Z","youre looking at the largest rally in iowa of any candidate 

bernie sanders and aoc brought together over 2400 people in council bluffs tonight ",0.00329850350835347,0.00404573243739816,0.00386796426476252,0.00277649781497852,0.0384344923941449,0.00567200991502663,0.92916198535823,0.00239384429083064,0.00313429392515616,0.00339567339932804,0.00381900269179084
"66","2019-11-09T01:38:56Z","were ready to take on the power of the billionaire class pass a green new deal and create an economy that works for all of us join me and aoc live in iowa ",0.00542034787045219,0.00664825037958411,0.00635612841168577,0.00456254904098809,0.180117499197396,0.243238799918845,0.00640068938983977,0.237851872782008,0.00515050639163089,0.00558002470883731,0.298673331908732
"67","2019-11-09T02:34:05Z","the 1 may have a whole lot of money and power

but we have the 99 and were going to win

thank you council bluffs for joining me and aoc and making this the largest rally of any candidate in iowa ",0.00355126239788247,0.00435575024869304,0.00416435999386309,0.00298925626823358,0.845977365374539,0.00610664669012446,0.00419355511748123,0.0025772806349556,0.118316998440494,0.0036558782575141,0.00411164657621926
"68","2019-11-09T03:09:46Z","when you have 500000 americans sleeping on the street 87 million people uninsured or underinsured and millions struggling with student debt i dont think its a radical idea to say billionaires should not exist",0.00288747503379229,0.00354159132370368,0.00338597494828121,0.532025532355168,0.0024924995724446,0.00496521740225073,0.00340971303944736,0.00209554593683306,0.438880799355043,0.00297253652713763,0.0033431145058979
"69","2019-11-09T14:53:42Z","ive written about my preferences but i have never formally endorsed a candidate for president in my life  never mind spoken at a caign rally

that ends today in iowa 

the world is on fire and our most credible hope of beating the arsonists is bernie 2020 not meus",0.00485277217721112,0.00595209850737635,0.267470669939258,0.370576941811565,0.265969069962067,0.00834468474409678,0.0580864810767676,0.00352183374724299,0.00461118635062242,0.00499572892780722,0.00561853275598548
"70","2019-11-09T15:57:34Z","everyone alive today is living at a point that is literally unprecedented in all of human history

passing and enacting a green new deal must be a top priority when i am president it will be ",0.00342021950497168,0.151796497471989,0.0778114315808054,0.00287895160888916,0.482657167390239,0.00588130917388371,0.00403881138620886,0.00248217802849967,0.261552533553391,0.00352097500077926,0.00395992530034401
"71","2019-11-09T16:23:43Z","hello iowa  ",0.00766016104006054,0.835841742271975,0.00898262775535758,0.0064478998843716,0.00661233357648526,0.0131721883150619,0.00904560236084795,0.0055592582291191,0.00727881481792464,0.0078858200430676,0.0915135517057292
"72","2019-11-09T17:05:52Z","june 2019  hottest june on record
july 2019  hottest month on record
august 2019  secondhottest august on record
september 2019  hottest september on record
october 2019  hottest october on record

this is a climate crisis a green new deal is the only sufficient response",0.00271812165937632,0.00333387335750405,0.00318738404222366,0.735425794387123,0.0609973383071986,0.18062708148423,0.0032097298699783,0.0019726400167842,0.00258280525797326,0.00279819420883044,0.00314703740877779
"73","2019-11-09T18:16:39Z","this bernie sanders rally last night in iowa with aoc is unlike anything ive ever heard in american politics

today they have another event with naomi aklein focused entirely on the climate emergency

this is what it feels like to create change on the scale thats necessary ",0.0151947456696283,0.0186368986050637,0.0178179993180044,0.0127900964919502,0.0131162682418806,0.19006286534627,0.0179429161584033,0.011027381077433,0.670176009720802,0.0156423643477243,0.0175924550228398
"74","2019-11-09T18:55:28Z","the political and media establishment want you to believe that poverty will always be with us

they want you to believe that all you deserve as a worker is 10 or 12 an hour

what this caign is about is a new vision for what americans are entitled to as human beings",0.13994063115768,0.0503929901127099,0.00491809030949442,0.00353029812673739,0.00362032743327926,0.233456266000554,0.00495256961838281,0.00304375676797923,0.456473921235153,0.0948153132362497,0.00485583600177931
"75","2019-11-09T19:53:40Z","we will take on greed of fossil fuel executives and the billionaire class who stand in the way of climate action and pass a green new deal join me aoc naomi aklein and more live in des moines at our climate crisis summit ",0.00917702461234975,0.209275750642662,0.109771266914834,0.106734612732762,0.00792170656192789,0.510830047387352,0.0108368107491347,0.00666010144280605,0.00872016428682061,0.00944736856644732,0.0106251461029032
"76","2019-11-09T19:59:23Z","bernie sanders is the only candidate with the fight urgency and international vision to truly fight climate change thats one of the many reasons im here in iowa today to speak at his climatesummit

notmeus",0.00342021950497168,0.00419502145722835,0.409914752614016,0.00287895160888916,0.371956060379169,0.00588130917388371,0.00403881138620886,0.00248217802849967,0.0401503195312505,0.114222082011849,0.0408602943040341
"77","2019-11-09T20:23:13Z","i support bernie because there is no point in having a good green new deal plan if youre not building the movement to win it  naomi aklein ",0.307042768337001,0.654272081449822,0.00470518596709207,0.00337747136800417,0.00346360330196847,0.00689971768884192,0.00473817266520607,0.00291199240572905,0.00381271252367481,0.00413066764160684,0.00464562665105293
"78","2019-11-09T20:24:52Z","aoc speaking now ",0.0543625845067031,0.105158461765716,0.701924865464668,0.0038815715721839,0.0537318027997747,0.0576807700802114,0.00544536261523682,0.00334661813792742,0.00438177409437255,0.00474718520005562,0.00533900376315038
"79","2019-11-09T20:43:34Z","heres the thing about big money that big money is very lonely because weve got people on our side the thing about billionaires is that theres not too many of them aoc ",0.00384597297032085,0.0047172232983771,0.419447709370947,0.044731103261448,0.00331988532263368,0.380057405751546,0.00454156799030125,0.127272490646155,0.00365450868451818,0.00395927064402979,0.00445286205972293
"80","2019-11-09T20:56:30Z","when it comes to a green new deal people say always always with this question how are you going to pay for it

as though were not paying for it now as if the midwest wasnt underwater this year

as if 3000 americans didnt die in puerto rico in hurricane maria aoc ",0.00707541592249866,0.00867825049548765,0.00829693098013945,0.00595569378632797,0.00610757528820394,0.0121666777566602,0.00835509836383665,0.0814707652345299,0.0067231800989991,0.846978505535964,0.00819190653735288
